timestamp,filename,rain,rain_class,total_rain
2023-03-09 22:20:00,SMM00894_20230309_222000.wav,0,no rain,0.0
2023-03-09 22:25:00,SMM00894_20230309_222500.wav,0,no rain,0.0
2023-03-09 22:30:00,SMM00894_20230309_223000.wav,0,no rain,0.0
2023-03-09 22:35:00,SMM00894_20230309_223500.wav,0,no rain,0.0
2023-03-09 22:40:00,SMM00894_20230309_224000.wav,0,no rain,0.0
2023-03-09 22:45:00,SMM00894_20230309_224500.wav,0,no rain,0.0
2023-03-09 22:50:00,SMM00894_20230309_225000.wav,0,no rain,0.0
2023-03-09 22:55:00,SMM00894_20230309_225500.wav,0,no rain,0.0
2023-03-09 23:00:00,SMM00894_20230309_230000.wav,0,no rain,0.0
2023-03-09 23:05:00,SMM00894_20230309_230500.wav,0,no rain,0.0
2023-03-09 23:10:00,SMM00894_20230309_231000.wav,0,no rain,0.0
2023-03-09 23:15:00,SMM00894_20230309_231500.wav,0,no rain,0.0
2023-03-09 23:20:00,SMM00894_20230309_232000.wav,0,no rain,0.0
2023-03-09 23:25:00,SMM00894_20230309_232500.wav,0,no rain,0.0
2023-03-09 23:30:00,SMM00894_20230309_233000.wav,0,no rain,0.0
2023-03-09 23:35:00,SMM00894_20230309_233500.wav,0,no rain,0.0
2023-03-09 23:40:00,SMM00894_20230309_234000.wav,0,no rain,0.0
2023-03-09 23:45:00,SMM00894_20230309_234500.wav,0,no rain,0.0
2023-03-09 23:50:00,SMM00894_20230309_235000.wav,0,no rain,0.0
2023-03-09 23:55:00,SMM00894_20230309_235500.wav,0,no rain,0.0
2023-03-10 00:00:00,SMM00894_20230310_000000.wav,0,no rain,0.0
2023-03-10 00:05:00,SMM00894_20230310_000500.wav,0,no rain,0.0
2023-03-10 00:10:00,SMM00894_20230310_001000.wav,0,no rain,0.0
2023-03-10 00:15:00,SMM00894_20230310_001500.wav,0,no rain,0.0
2023-03-10 00:20:00,SMM00894_20230310_002000.wav,0,no rain,0.0
2023-03-10 00:25:00,SMM00894_20230310_002500.wav,0,no rain,0.0
2023-03-10 00:30:00,SMM00894_20230310_003000.wav,0,no rain,0.0
2023-03-10 00:35:00,SMM00894_20230310_003500.wav,0,no rain,0.0
2023-03-10 00:40:00,SMM00894_20230310_004000.wav,0,no rain,0.0
2023-03-10 00:45:00,SMM00894_20230310_004500.wav,0,no rain,0.0
2023-03-10 00:50:00,SMM00894_20230310_005000.wav,0,no rain,0.0
2023-03-10 00:55:00,SMM00894_20230310_005500.wav,0,no rain,0.0
2023-03-10 01:00:00,SMM00894_20230310_010000.wav,0,no rain,0.0
2023-03-10 01:05:00,SMM00894_20230310_010500.wav,0,no rain,0.0
2023-03-10 01:10:00,SMM00894_20230310_011000.wav,0,no rain,0.0
2023-03-10 01:15:00,SMM00894_20230310_011500.wav,0,no rain,0.0
2023-03-10 01:20:00,SMM00894_20230310_012000.wav,0,no rain,0.0
2023-03-10 01:25:00,SMM00894_20230310_012500.wav,0,no rain,0.0
2023-03-10 01:30:00,SMM00894_20230310_013000.wav,0,no rain,0.0
2023-03-10 01:35:00,SMM00894_20230310_013500.wav,0,no rain,0.0
2023-03-10 01:40:00,SMM00894_20230310_014000.wav,0,no rain,0.0
2023-03-10 01:45:00,SMM00894_20230310_014500.wav,0,no rain,0.0
2023-03-10 01:50:00,SMM00894_20230310_015000.wav,0,no rain,0.0
2023-03-10 01:55:00,SMM00894_20230310_015500.wav,0,no rain,0.0
2023-03-10 02:00:00,SMM00894_20230310_020000.wav,0,no rain,0.0
2023-03-10 02:05:00,SMM00894_20230310_020500.wav,0,no rain,0.0
2023-03-10 02:10:00,SMM00894_20230310_021000.wav,0,no rain,0.0
2023-03-10 02:15:00,SMM00894_20230310_021500.wav,0,no rain,0.0
2023-03-10 02:20:00,SMM00894_20230310_022000.wav,0,no rain,0.0
2023-03-10 02:25:00,SMM00894_20230310_022500.wav,0,no rain,0.0
2023-03-10 02:30:00,SMM00894_20230310_023000.wav,0,no rain,0.0
2023-03-10 02:35:00,SMM00894_20230310_023500.wav,0,no rain,0.0
2023-03-10 02:40:00,SMM00894_20230310_024000.wav,0,no rain,0.0
2023-03-10 02:45:00,SMM00894_20230310_024500.wav,0,no rain,0.0
2023-03-10 02:50:00,SMM00894_20230310_025000.wav,0,no rain,0.0
2023-03-10 02:55:00,SMM00894_20230310_025500.wav,0,no rain,0.0
2023-03-10 03:00:00,SMM00894_20230310_030000.wav,0,no rain,0.0
2023-03-10 03:05:00,SMM00894_20230310_030500.wav,0,no rain,0.0
2023-03-10 03:10:00,SMM00894_20230310_031000.wav,0,no rain,0.0
2023-03-10 03:15:00,SMM00894_20230310_031500.wav,0,no rain,0.0
2023-03-10 03:20:00,SMM00894_20230310_032000.wav,0,no rain,0.0
2023-03-10 03:25:00,SMM00894_20230310_032500.wav,0,no rain,0.0
2023-03-10 03:30:00,SMM00894_20230310_033000.wav,0,no rain,0.0
2023-03-10 03:35:00,SMM00894_20230310_033500.wav,0,no rain,0.0
2023-03-10 03:40:00,SMM00894_20230310_034000.wav,0,no rain,0.0
2023-03-10 03:45:00,SMM00894_20230310_034500.wav,0,no rain,0.0
2023-03-10 03:50:00,SMM00894_20230310_035000.wav,0,no rain,0.0
2023-03-10 03:55:00,SMM00894_20230310_035500.wav,0,no rain,0.0
2023-03-10 04:00:00,SMM00894_20230310_040000.wav,0,no rain,0.0
2023-03-10 04:05:00,SMM00894_20230310_040500.wav,0,no rain,0.0
2023-03-10 04:10:00,SMM00894_20230310_041000.wav,0,no rain,0.0
2023-03-10 04:15:00,SMM00894_20230310_041500.wav,0,no rain,0.0
2023-03-10 04:20:00,SMM00894_20230310_042000.wav,0,no rain,0.0
2023-03-10 04:25:00,SMM00894_20230310_042500.wav,0,no rain,0.0
2023-03-10 04:30:00,SMM00894_20230310_043000.wav,0,no rain,0.0
2023-03-10 04:35:00,SMM00894_20230310_043500.wav,0,no rain,0.0
2023-03-10 04:40:00,SMM00894_20230310_044000.wav,0,no rain,0.0
2023-03-10 04:45:00,SMM00894_20230310_044500.wav,0,no rain,0.0
2023-03-10 04:50:00,SMM00894_20230310_045000.wav,0,no rain,0.0
2023-03-10 04:55:00,SMM00894_20230310_045500.wav,0,no rain,0.0
2023-03-10 05:00:00,SMM00894_20230310_050000.wav,0,no rain,0.0
2023-03-10 05:05:00,SMM00894_20230310_050500.wav,0,no rain,0.0
2023-03-10 05:10:00,SMM00894_20230310_051000.wav,0,no rain,0.0
2023-03-10 05:15:00,SMM00894_20230310_051500.wav,0,no rain,0.0
2023-03-10 05:20:00,SMM00894_20230310_052000.wav,0,no rain,0.0
2023-03-10 05:25:00,SMM00894_20230310_052500.wav,0,no rain,0.0
2023-03-10 05:30:00,SMM00894_20230310_053000.wav,0,no rain,0.0
2023-03-10 05:35:00,SMM00894_20230310_053500.wav,0,no rain,0.0
2023-03-10 05:40:00,SMM00894_20230310_054000.wav,0,no rain,0.0
2023-03-10 05:45:00,SMM00894_20230310_054500.wav,0,no rain,0.0
2023-03-10 05:50:00,SMM00894_20230310_055000.wav,0,no rain,0.0
2023-03-10 05:55:00,SMM00894_20230310_055500.wav,0,no rain,0.0
2023-03-10 06:00:00,SMM00894_20230310_060000.wav,0,no rain,0.0
2023-03-10 06:05:00,SMM00894_20230310_060500.wav,0,no rain,0.0
2023-03-10 06:10:00,SMM00894_20230310_061000.wav,0,no rain,0.0
2023-03-10 06:15:00,SMM00894_20230310_061500.wav,0,no rain,0.0
2023-03-10 06:20:00,SMM00894_20230310_062000.wav,0,no rain,0.0
2023-03-10 06:25:00,SMM00894_20230310_062500.wav,0,no rain,0.0
2023-03-10 06:30:00,SMM00894_20230310_063000.wav,0,no rain,0.0
2023-03-10 06:35:00,SMM00894_20230310_063500.wav,0,no rain,0.0
2023-03-10 06:40:00,SMM00894_20230310_064000.wav,0,no rain,0.0
2023-03-10 06:45:00,SMM00894_20230310_064500.wav,0,no rain,0.0
2023-03-10 06:50:00,SMM00894_20230310_065000.wav,0,no rain,0.0
2023-03-10 06:55:00,SMM00894_20230310_065500.wav,0,no rain,0.0
2023-03-10 07:00:00,SMM00894_20230310_070000.wav,0,no rain,0.0
2023-03-10 07:05:00,SMM00894_20230310_070500.wav,0,no rain,0.0
2023-03-10 07:10:00,SMM00894_20230310_071000.wav,0,no rain,0.0
2023-03-10 07:15:00,SMM00894_20230310_071500.wav,0,no rain,0.0
2023-03-10 07:20:00,SMM00894_20230310_072000.wav,0,no rain,0.0
2023-03-10 07:25:00,SMM00894_20230310_072500.wav,0,no rain,0.0
2023-03-10 07:30:00,SMM00894_20230310_073000.wav,0,no rain,0.0
2023-03-10 07:35:00,SMM00894_20230310_073500.wav,0,no rain,0.0
2023-03-10 07:40:00,SMM00894_20230310_074000.wav,0,no rain,0.0
2023-03-10 07:45:00,SMM00894_20230310_074500.wav,0,no rain,0.0
2023-03-10 07:50:00,SMM00894_20230310_075000.wav,0,no rain,0.0
2023-03-10 07:55:00,SMM00894_20230310_075500.wav,0,no rain,0.0
2023-03-10 08:00:00,SMM00894_20230310_080000.wav,0,no rain,0.0
2023-03-10 08:05:00,SMM00894_20230310_080500.wav,0,no rain,0.0
2023-03-10 08:10:00,SMM00894_20230310_081000.wav,0,no rain,0.0
2023-03-10 08:15:00,SMM00894_20230310_081500.wav,0,no rain,0.0
2023-03-10 08:20:00,SMM00894_20230310_082000.wav,0,no rain,0.0
2023-03-10 08:25:00,SMM00894_20230310_082500.wav,0,no rain,0.0
2023-03-10 08:30:00,SMM00894_20230310_083000.wav,0,no rain,0.0
2023-03-10 08:35:00,SMM00894_20230310_083500.wav,1,moderate,0.6
2023-03-10 08:40:00,SMM00894_20230310_084000.wav,1,light,0.2
2023-03-10 08:45:00,SMM00894_20230310_084500.wav,0,no rain,0.0
2023-03-10 08:50:00,SMM00894_20230310_085000.wav,1,light,0.2
2023-03-10 08:55:00,SMM00894_20230310_085500.wav,1,moderate,0.4
2023-03-10 09:00:00,SMM00894_20230310_090000.wav,1,light,0.2
2023-03-10 09:05:00,SMM00894_20230310_090500.wav,0,no rain,0.0
2023-03-10 09:10:00,SMM00894_20230310_091000.wav,0,no rain,0.0
2023-03-10 09:15:00,SMM00894_20230310_091500.wav,0,no rain,0.0
2023-03-10 09:20:00,SMM00894_20230310_092000.wav,0,no rain,0.0
2023-03-10 09:25:00,SMM00894_20230310_092500.wav,0,no rain,0.0
2023-03-10 09:30:00,SMM00894_20230310_093000.wav,0,no rain,0.0
2023-03-10 09:35:00,SMM00894_20230310_093500.wav,0,no rain,0.0
2023-03-10 09:40:00,SMM00894_20230310_094000.wav,0,no rain,0.0
2023-03-10 09:45:00,SMM00894_20230310_094500.wav,1,moderate,0.4
2023-03-10 09:50:00,SMM00894_20230310_095000.wav,0,no rain,0.0
2023-03-10 09:55:00,SMM00894_20230310_095500.wav,0,no rain,0.0
2023-03-10 10:05:00,SMM00894_20230310_100500.wav,0,no rain,0.0
2023-03-10 10:10:00,SMM00894_20230310_101000.wav,0,no rain,0.0
2023-03-10 10:15:00,SMM00894_20230310_101500.wav,0,no rain,0.0
2023-03-10 10:20:00,SMM00894_20230310_102000.wav,0,no rain,0.0
2023-03-10 10:25:00,SMM00894_20230310_102500.wav,0,no rain,0.0
2023-03-10 10:30:00,SMM00894_20230310_103000.wav,0,no rain,0.0
2023-03-10 10:35:00,SMM00894_20230310_103500.wav,0,no rain,0.0
2023-03-10 10:40:00,SMM00894_20230310_104000.wav,0,no rain,0.0
2023-03-10 10:45:00,SMM00894_20230310_104500.wav,0,no rain,0.2
2023-03-10 10:50:00,SMM00894_20230310_105000.wav,0,no rain,0.0
2023-03-10 10:55:00,SMM00894_20230310_105500.wav,1,moderate,0.4
2023-03-10 11:00:00,SMM00894_20230310_110000.wav,0,no rain,0.0
2023-03-10 11:05:00,SMM00894_20230310_110500.wav,0,no rain,0.0
2023-03-10 11:10:00,SMM00894_20230310_111000.wav,0,no rain,0.0
2023-03-10 11:15:00,SMM00894_20230310_111500.wav,0,no rain,0.0
2023-03-10 11:20:00,SMM00894_20230310_112000.wav,0,no rain,0.0
2023-03-10 11:25:00,SMM00894_20230310_112500.wav,0,no rain,0.0
2023-03-10 11:30:00,SMM00894_20230310_113000.wav,0,no rain,0.0
2023-03-10 11:35:00,SMM00894_20230310_113500.wav,0,no rain,0.0
2023-03-10 11:40:00,SMM00894_20230310_114000.wav,0,no rain,0.0
2023-03-10 11:45:00,SMM00894_20230310_114500.wav,0,no rain,0.0
2023-03-10 11:50:00,SMM00894_20230310_115000.wav,0,no rain,0.0
2023-03-10 11:55:00,SMM00894_20230310_115500.wav,0,no rain,0.0
2023-03-10 12:00:00,SMM00894_20230310_120000.wav,0,no rain,0.0
2023-03-10 12:05:00,SMM00894_20230310_120500.wav,0,no rain,0.0
2023-03-10 12:10:00,SMM00894_20230310_121000.wav,0,no rain,0.0
2023-03-10 12:15:00,SMM00894_20230310_121500.wav,0,no rain,0.0
2023-03-10 12:20:00,SMM00894_20230310_122000.wav,0,no rain,0.0
2023-03-10 12:25:00,SMM00894_20230310_122500.wav,0,no rain,0.0
2023-03-10 12:30:00,SMM00894_20230310_123000.wav,0,no rain,0.0
2023-03-10 12:35:00,SMM00894_20230310_123500.wav,0,no rain,0.0
2023-03-10 12:40:00,SMM00894_20230310_124000.wav,0,no rain,0.0
2023-03-10 12:45:00,SMM00894_20230310_124500.wav,0,no rain,0.0
2023-03-10 12:50:00,SMM00894_20230310_125000.wav,0,no rain,0.0
2023-03-10 12:55:00,SMM00894_20230310_125500.wav,0,no rain,0.0
2023-03-10 13:00:00,SMM00894_20230310_130000.wav,0,no rain,0.0
2023-03-10 13:05:00,SMM00894_20230310_130500.wav,0,no rain,0.0
2023-03-10 13:10:00,SMM00894_20230310_131000.wav,0,no rain,0.0
2023-03-10 13:15:00,SMM00894_20230310_131500.wav,0,no rain,0.0
2023-03-10 13:20:00,SMM00894_20230310_132000.wav,0,no rain,0.0
2023-03-10 13:25:00,SMM00894_20230310_132500.wav,0,no rain,0.0
2023-03-10 13:30:00,SMM00894_20230310_133000.wav,0,no rain,0.0
2023-03-10 13:35:00,SMM00894_20230310_133500.wav,0,no rain,0.0
2023-03-10 13:40:00,SMM00894_20230310_134000.wav,0,no rain,0.0
2023-03-10 13:45:00,SMM00894_20230310_134500.wav,0,no rain,0.0
2023-03-10 13:50:00,SMM00894_20230310_135000.wav,0,no rain,0.0
2023-03-10 13:55:00,SMM00894_20230310_135500.wav,0,no rain,0.0
2023-03-10 14:00:00,SMM00894_20230310_140000.wav,0,no rain,0.0
2023-03-10 14:05:00,SMM00894_20230310_140500.wav,0,no rain,0.0
2023-03-10 14:10:00,SMM00894_20230310_141000.wav,0,no rain,0.0
2023-03-10 14:15:00,SMM00894_20230310_141500.wav,0,no rain,0.0
2023-03-10 14:20:00,SMM00894_20230310_142000.wav,0,no rain,0.0
2023-03-10 14:25:00,SMM00894_20230310_142500.wav,0,no rain,0.0
2023-03-10 14:30:00,SMM00894_20230310_143000.wav,0,no rain,0.0
2023-03-10 14:35:00,SMM00894_20230310_143500.wav,0,no rain,0.0
2023-03-10 14:40:00,SMM00894_20230310_144000.wav,0,no rain,0.0
2023-03-10 14:45:00,SMM00894_20230310_144500.wav,0,no rain,0.0
2023-03-10 14:50:00,SMM00894_20230310_145000.wav,0,no rain,0.0
2023-03-10 14:55:00,SMM00894_20230310_145500.wav,0,no rain,0.0
2023-03-10 15:00:00,SMM00894_20230310_150000.wav,0,no rain,0.0
2023-03-10 15:05:00,SMM00894_20230310_150500.wav,0,no rain,0.0
2023-03-10 15:10:00,SMM00894_20230310_151000.wav,0,no rain,0.0
2023-03-10 15:15:00,SMM00894_20230310_151500.wav,0,no rain,0.0
2023-03-10 15:20:00,SMM00894_20230310_152000.wav,0,no rain,0.0
2023-03-10 15:25:00,SMM00894_20230310_152500.wav,0,no rain,0.0
2023-03-10 15:30:00,SMM00894_20230310_153000.wav,0,no rain,0.0
2023-03-10 15:35:00,SMM00894_20230310_153500.wav,0,no rain,0.0
2023-03-10 15:40:00,SMM00894_20230310_154000.wav,0,no rain,0.0
2023-03-10 15:45:00,SMM00894_20230310_154500.wav,0,no rain,0.0
2023-03-10 15:50:00,SMM00894_20230310_155000.wav,0,no rain,0.0
2023-03-10 15:55:00,SMM00894_20230310_155500.wav,1,heavy,3.0
2023-03-10 16:00:00,SMM00894_20230310_160000.wav,1,moderate,0.6
2023-03-10 16:05:00,SMM00894_20230310_160500.wav,0,no rain,0.0
2023-03-10 16:10:00,SMM00894_20230310_161000.wav,0,no rain,0.0
2023-03-10 16:15:00,SMM00894_20230310_161500.wav,0,no rain,0.0
2023-03-10 16:20:00,SMM00894_20230310_162000.wav,0,no rain,0.0
2023-03-10 16:25:00,SMM00894_20230310_162500.wav,0,no rain,0.0
2023-03-10 16:30:00,SMM00894_20230310_163000.wav,0,no rain,0.0
2023-03-10 16:35:00,SMM00894_20230310_163500.wav,0,no rain,0.0
2023-03-10 16:40:00,SMM00894_20230310_164000.wav,0,no rain,0.0
2023-03-10 16:45:00,SMM00894_20230310_164500.wav,0,no rain,0.0
2023-03-10 16:50:00,SMM00894_20230310_165000.wav,0,no rain,0.0
2023-03-10 16:55:00,SMM00894_20230310_165500.wav,0,no rain,0.0
2023-03-10 17:00:00,SMM00894_20230310_170000.wav,0,no rain,0.0
2023-03-10 17:05:00,SMM00894_20230310_170500.wav,0,no rain,0.0
2023-03-10 17:10:00,SMM00894_20230310_171000.wav,0,no rain,0.0
2023-03-10 17:15:00,SMM00894_20230310_171500.wav,0,no rain,0.0
2023-03-10 17:20:00,SMM00894_20230310_172000.wav,0,no rain,0.0
2023-03-10 17:25:00,SMM00894_20230310_172500.wav,0,no rain,0.0
2023-03-10 17:30:00,SMM00894_20230310_173000.wav,0,no rain,0.0
2023-03-10 17:35:00,SMM00894_20230310_173500.wav,0,no rain,0.0
2023-03-10 17:40:00,SMM00894_20230310_174000.wav,0,no rain,0.0
2023-03-10 17:45:00,SMM00894_20230310_174500.wav,0,no rain,0.0
2023-03-10 17:50:00,SMM00894_20230310_175000.wav,0,no rain,0.0
2023-03-10 17:55:00,SMM00894_20230310_175500.wav,0,no rain,0.0
2023-03-10 18:00:00,SMM00894_20230310_180000.wav,0,no rain,0.0
2023-03-10 18:05:00,SMM00894_20230310_180500.wav,0,no rain,0.0
2023-03-10 18:10:00,SMM00894_20230310_181000.wav,1,light,0.2
2023-03-10 18:15:00,SMM00894_20230310_181500.wav,1,heavy,1.2
2023-03-10 18:20:00,SMM00894_20230310_182000.wav,1,light,0.2
2023-03-10 18:25:00,SMM00894_20230310_182500.wav,0,no rain,0.0
2023-03-10 18:30:00,SMM00894_20230310_183000.wav,0,no rain,0.0
2023-03-10 18:35:00,SMM00894_20230310_183500.wav,0,no rain,0.2
2023-03-10 18:40:00,SMM00894_20230310_184000.wav,0,no rain,0.0
2023-03-10 18:45:00,SMM00894_20230310_184500.wav,0,no rain,0.0
2023-03-10 18:50:00,SMM00894_20230310_185000.wav,0,no rain,0.0
2023-03-10 18:55:00,SMM00894_20230310_185500.wav,0,no rain,0.0
2023-03-10 19:00:00,SMM00894_20230310_190000.wav,1,heavy,2.4
2023-03-10 19:05:00,SMM00894_20230310_190500.wav,1,heavy,3.0
2023-03-10 19:10:00,SMM00894_20230310_191000.wav,1,heavy,3.2
2023-03-10 19:15:00,SMM00894_20230310_191500.wav,1,heavy,1.8
2023-03-10 19:20:00,SMM00894_20230310_192000.wav,0,no rain,0.0
2023-03-10 19:25:00,SMM00894_20230310_192500.wav,0,no rain,0.0
2023-03-10 19:30:00,SMM00894_20230310_193000.wav,0,no rain,0.2
2023-03-10 19:35:00,SMM00894_20230310_193500.wav,0,no rain,0.0
2023-03-10 19:40:00,SMM00894_20230310_194000.wav,1,moderate,0.8
2023-03-10 19:45:00,SMM00894_20230310_194500.wav,1,heavy,1.6
2023-03-10 19:50:00,SMM00894_20230310_195000.wav,1,moderate,0.8
2023-03-10 19:55:00,SMM00894_20230310_195500.wav,1,heavy,1.0
2023-03-10 20:00:00,SMM00894_20230310_200000.wav,1,light,0.2
2023-03-10 20:05:00,SMM00894_20230310_200500.wav,1,moderate,0.4
2023-03-10 20:10:00,SMM00894_20230310_201000.wav,0,no rain,0.0
2023-03-10 20:15:00,SMM00894_20230310_201500.wav,0,no rain,0.0
2023-03-10 20:20:00,SMM00894_20230310_202000.wav,1,light,0.2
2023-03-10 20:25:00,SMM00894_20230310_202500.wav,1,light,0.2
2023-03-10 20:30:00,SMM00894_20230310_203000.wav,1,moderate,0.4
2023-03-10 20:35:00,SMM00894_20230310_203500.wav,1,moderate,0.4
2023-03-10 20:40:00,SMM00894_20230310_204000.wav,1,light,0.2
2023-03-10 20:45:00,SMM00894_20230310_204500.wav,1,moderate,0.4
2023-03-10 20:50:00,SMM00894_20230310_205000.wav,0,no rain,0.0
2023-03-10 20:55:00,SMM00894_20230310_205500.wav,0,no rain,0.2
2023-03-10 21:00:00,SMM00894_20230310_210000.wav,0,no rain,0.0
2023-03-10 21:05:00,SMM00894_20230310_210500.wav,1,moderate,0.4
2023-03-10 21:10:00,SMM00894_20230310_211000.wav,1,light,0.2
2023-03-10 21:15:00,SMM00894_20230310_211500.wav,1,light,0.2
2023-03-10 21:20:00,SMM00894_20230310_212000.wav,1,light,0.2
2023-03-10 21:25:00,SMM00894_20230310_212500.wav,1,light,0.2
2023-03-10 21:30:00,SMM00894_20230310_213000.wav,1,light,0.2
2023-03-10 21:35:00,SMM00894_20230310_213500.wav,1,light,0.2
2023-03-10 21:40:00,SMM00894_20230310_214000.wav,1,moderate,0.4
2023-03-10 21:45:00,SMM00894_20230310_214500.wav,1,moderate,0.4
2023-03-10 21:50:00,SMM00894_20230310_215000.wav,1,light,0.2
2023-03-10 21:55:00,SMM00894_20230310_215500.wav,1,light,0.2
2023-03-10 22:00:00,SMM00894_20230310_220000.wav,1,moderate,0.4
2023-03-10 22:05:00,SMM00894_20230310_220500.wav,1,moderate,0.4
2023-03-10 22:10:00,SMM00894_20230310_221000.wav,1,light,0.2
2023-03-10 22:15:00,SMM00894_20230310_221500.wav,1,light,0.2
2023-03-10 22:20:00,SMM00894_20230310_222000.wav,1,light,0.2
2023-03-10 22:25:00,SMM00894_20230310_222500.wav,0,no rain,0.0
2023-03-10 22:30:00,SMM00894_20230310_223000.wav,1,light,0.2
2023-03-10 22:35:00,SMM00894_20230310_223500.wav,1,moderate,0.4
2023-03-10 22:40:00,SMM00894_20230310_224000.wav,0,no rain,0.0
2023-03-10 22:45:00,SMM00894_20230310_224500.wav,0,no rain,0.0
2023-03-10 22:50:00,SMM00894_20230310_225000.wav,0,no rain,0.2
2023-03-10 22:55:00,SMM00894_20230310_225500.wav,0,no rain,0.0
2023-03-10 23:00:00,SMM00894_20230310_230000.wav,0,no rain,0.0
2023-03-10 23:05:00,SMM00894_20230310_230500.wav,0,no rain,0.0
2023-03-10 23:10:00,SMM00894_20230310_231000.wav,0,no rain,0.0
2023-03-10 23:15:00,SMM00894_20230310_231500.wav,0,no rain,0.0
2023-03-10 23:20:00,SMM00894_20230310_232000.wav,0,no rain,0.2
2023-03-10 23:25:00,SMM00894_20230310_232500.wav,0,no rain,0.0
2023-03-10 23:30:00,SMM00894_20230310_233000.wav,0,no rain,0.0
2023-03-10 23:35:00,SMM00894_20230310_233500.wav,0,no rain,0.2
2023-03-10 23:40:00,SMM00894_20230310_234000.wav,0,no rain,0.0
2023-03-10 23:45:00,SMM00894_20230310_234500.wav,0,no rain,0.0
2023-03-10 23:50:00,SMM00894_20230310_235000.wav,0,no rain,0.0
2023-03-10 23:55:00,SMM00894_20230310_235500.wav,0,no rain,0.0
2023-03-11 00:00:00,SMM00894_20230311_000000.wav,0,no rain,0.2
2023-03-11 00:05:00,SMM00894_20230311_000500.wav,0,no rain,0.0
2023-03-11 00:10:00,SMM00894_20230311_001000.wav,0,no rain,0.0
2023-03-11 00:15:00,SMM00894_20230311_001500.wav,0,no rain,0.0
2023-03-11 00:20:00,SMM00894_20230311_002000.wav,0,no rain,0.0
2023-03-11 00:25:00,SMM00894_20230311_002500.wav,0,no rain,0.0
2023-03-11 00:30:00,SMM00894_20230311_003000.wav,0,no rain,0.0
2023-03-11 00:35:00,SMM00894_20230311_003500.wav,0,no rain,0.0
2023-03-11 00:40:00,SMM00894_20230311_004000.wav,0,no rain,0.0
2023-03-11 00:45:00,SMM00894_20230311_004500.wav,1,moderate,0.4
2023-03-11 00:50:00,SMM00894_20230311_005000.wav,0,no rain,0.0
2023-03-11 00:55:00,SMM00894_20230311_005500.wav,0,no rain,0.0
2023-03-11 01:00:00,SMM00894_20230311_010000.wav,0,no rain,0.0
2023-03-11 01:05:00,SMM00894_20230311_010500.wav,0,no rain,0.0
2023-03-11 01:10:00,SMM00894_20230311_011000.wav,0,no rain,0.0
2023-03-11 01:15:00,SMM00894_20230311_011500.wav,0,no rain,0.2
2023-03-11 01:20:00,SMM00894_20230311_012000.wav,0,no rain,0.0
2023-03-11 01:25:00,SMM00894_20230311_012500.wav,0,no rain,0.0
2023-03-11 01:30:00,SMM00894_20230311_013000.wav,0,no rain,0.0
2023-03-11 01:35:00,SMM00894_20230311_013500.wav,0,no rain,0.0
2023-03-11 01:40:00,SMM00894_20230311_014000.wav,0,no rain,0.0
2023-03-11 01:45:00,SMM00894_20230311_014500.wav,0,no rain,0.0
2023-03-11 01:50:00,SMM00894_20230311_015000.wav,0,no rain,0.0
2023-03-11 01:55:00,SMM00894_20230311_015500.wav,0,no rain,0.0
2023-03-11 02:00:00,SMM00894_20230311_020000.wav,0,no rain,0.0
2023-03-11 02:05:00,SMM00894_20230311_020500.wav,0,no rain,0.0
2023-03-11 02:10:00,SMM00894_20230311_021000.wav,0,no rain,0.0
2023-03-11 02:15:00,SMM00894_20230311_021500.wav,0,no rain,0.0
2023-03-11 02:20:00,SMM00894_20230311_022000.wav,0,no rain,0.0
2023-03-11 02:25:00,SMM00894_20230311_022500.wav,0,no rain,0.0
2023-03-11 02:30:00,SMM00894_20230311_023000.wav,0,no rain,0.0
2023-03-11 02:35:00,SMM00894_20230311_023500.wav,0,no rain,0.2
2023-03-11 02:40:00,SMM00894_20230311_024000.wav,0,no rain,0.0
2023-03-11 02:45:00,SMM00894_20230311_024500.wav,0,no rain,0.0
2023-03-11 02:50:00,SMM00894_20230311_025000.wav,0,no rain,0.0
2023-03-11 02:55:00,SMM00894_20230311_025500.wav,0,no rain,0.2
2023-03-11 03:00:00,SMM00894_20230311_030000.wav,0,no rain,0.0
2023-03-11 03:05:00,SMM00894_20230311_030500.wav,0,no rain,0.0
2023-03-11 03:10:00,SMM00894_20230311_031000.wav,0,no rain,0.0
2023-03-11 03:15:00,SMM00894_20230311_031500.wav,0,no rain,0.0
2023-03-11 03:20:00,SMM00894_20230311_032000.wav,0,no rain,0.0
2023-03-11 03:25:00,SMM00894_20230311_032500.wav,0,no rain,0.0
2023-03-11 03:30:00,SMM00894_20230311_033000.wav,0,no rain,0.0
2023-03-11 03:35:00,SMM00894_20230311_033500.wav,0,no rain,0.0
2023-03-11 03:40:00,SMM00894_20230311_034000.wav,0,no rain,0.0
2023-03-11 03:45:00,SMM00894_20230311_034500.wav,0,no rain,0.0
2023-03-11 03:50:00,SMM00894_20230311_035000.wav,0,no rain,0.0
2023-03-11 03:55:00,SMM00894_20230311_035500.wav,0,no rain,0.0
2023-03-11 04:00:00,SMM00894_20230311_040000.wav,0,no rain,0.0
2023-03-11 04:05:00,SMM00894_20230311_040500.wav,0,no rain,0.0
2023-03-11 04:10:00,SMM00894_20230311_041000.wav,0,no rain,0.0
2023-03-11 04:15:00,SMM00894_20230311_041500.wav,0,no rain,0.0
